Index,price_per_ping,price_per_ping_sd,price_per_ping_log
20387,156394,-0.1031763286056298,11.960140137272855
20388,162514,-0.08394169292442537,11.998525584184144
20389,116615,-0.22819831761913162,11.666641764753848
20390,139942,-0.15488355511333818,11.848990475829142
20391,141841,-0.1489151608063762,11.862469041043491
20392,169819,-0.060982703765732824,12.042494331553355
20393,176887,-0.0387685853025379,12.083272042911991
20394,270371,0.2550436176421868,12.507554067493386
20395,106616,-0.2596243179747465,11.576998252670817
20396,317241,0.4023520121484044,12.66742016855262
20397,171915,-0.054395155336353,12.054761264410075
20398,10842,-0.5606337947282879,9.291274989472182
20399,62898,-0.3970262465222784,11.04928554431096
20400,242203,0.16651400687941448,12.397535625241384
20401,147517,-0.1310759790863572,11.901705481214787
20402,302277,0.35532144215926337,12.619102402730606
20403,172393,-0.05289284228804978,12.057537833821875
20404,151370,-0.1189663301844486,11.927489056063653
20405,197772,0.026871180416735717,12.194875187336885
20406,74184,-0.361555315427822,11.214317252384895
20407,106012,-0.261522638228251,11.571317007083783
20408,193879,0.014635814941747344,12.174994689959313
20409,219480,0.09509756462712556,12.299020947386333
20410,209613,0.0640864289626739,12.253023023091542
20411,163045,-0.08227280541679145,12.001787648564504
20412,320625,0.4129876342309527,12.678030613810689
20413,0,-0.5947092718615589,0.0
20414,202038,0.04027885293569292,12.216216027054793
20415,142550,-0.14668683454853734,11.86745510939864
20416,210975,0.06836707827603998,12.259499661913026
20417,126309,-0.19773090613324995,11.746494481768021
20418,61402,-0.4017280463554617,11.025213972876479
20419,125495,-0.20028923839542323,11.740029164536077
20420,70134,-0.3742841184521485,11.158177235153772
20421,174510,-0.046239292657803084,12.06974305588714
20422,216618,0.0861025438232682,12.28589532900016
20423,169710,-0.061325281427375186,12.041852269392642
20424,161063,-0.08850206161289394,11.989557080506184
20425,308223,0.3740092107475708,12.63858207034833
20426,167848,-0.06717738790423837,12.030820044690106
20427,200965,0.03690650586282816,12.210891018504167
20428,287479,0.3088125959484034,12.568908571582378
20429,43093,-0.4592716647683983,10.67113905526418
20430,157878,-0.09851224374437043,11.969584195832224
20431,209226,0.06287012111812715,12.251175065942494
20432,111099,-0.24553463304683154,11.618185975627721
20433,272547,0.2618825992177261,12.515570024362402
20434,20113,-0.5314958360027248,9.909171369004426
20435,209211,0.06282297740322224,12.251103370904477
20436,1124627,2.939897038962934,13.932962872271714
20437,178378,-0.03408250004098957,12.091665779194843
20438,226181,0.11615823353231361,12.329095263901035
20439,155839,-0.10492064605711157,11.956585118876362
20440,272059,0.26034885702615296,12.513777909187421
20441,179046,-0.03198303327055745,12.095403620189868
20442,158704,-0.09591619651027322,11.974802412004335
20443,124688,-0.20282557025730752,11.733577916069146
20444,149078,-0.1261698898219193,11.912231645762809
20445,119856,-0.21801213228534344,11.694054644498207
20446,304083,0.36099754543381485,12.625059258009655
20447,132081,-0.1795900046378395,11.791178220817342
20448,204182,0.047017261252768464,12.22677192953308
20449,1714,-0.5893223167050908,7.44716835960004
20450,256018,0.2099333683068392,12.453006939457625
20451,164172,-0.078730740970269,12.008676028862237
20452,251298,0.19509881268342663,12.434398744216166
20453,180123,-0.02859811454038471,12.101400781586204
20454,199554,0.03247185374743936,12.203845166539821
20455,242265,0.16670886756768813,12.397791575043595
20456,6050,-0.575694640183244,8.707978826622321
20457,226547,0.11730854017599349,12.330712121983044
20458,64826,-0.3909667076998336,11.079477462225583
20459,200355,0.0349893281233617,12.207851063207585
20460,74176,-0.36158045874243794,11.214209408058075
20461,128315,-0.19142621999329962,11.762251250544656
20462,48209,-0.44319251507149604,10.783321747399668
20463,189970,0.0023501628375270623,12.154626707914291
20464,170571,-0.058619232191833195,12.046912773957512
20465,140199,-0.15407582613130066,11.850825253582627
20466,0,-0.5947092718615589,0.0
20467,166754,-0.07061573617797001,12.024280948335825
20468,172918,-0.051242812266377835,12.060578555743795
20469,157934,-0.09833624054205875,11.969938834958969
20470,241977,0.1658037082415138,12.396602091915433
20471,290747,0.31908363996902034,12.580212191595429
20472,202743,0.042494607536223826,12.219699378444831
20473,4033,-0.5820338983807913,8.302513718514158
20474,356882,0.526940278984781,12.785163275953769
20475,231630,0.13328397370010495,12.352900867191718
20476,415036,0.709713318756801,12.936122951865126
20477,133845,-0.17404590376502174,11.804445164303226
20478,163613,-0.08048763007905875,12.005265274061616
20479,159076,-0.09474703238063138,11.977143640707798
20480,465718,0.8690025026775204,13.05133772693573
20481,142880,-0.14564967282062927,11.869767394966013
20482,80118,-0.3429052618114385,11.29126830842378
20483,234111,0.14108154414537752,12.363554912310482
20484,185930,-0.010347211043529458,12.133130916127849
20485,55325,-0.4208275367206054,10.920998239767195
20486,221356,0.10099367190456665,12.307532061784944
20487,146002,-0.1358374942917534,11.891382448424572
20488,243169,0.16955006211929088,12.401516066202104
20489,229040,0.12514382559318998,12.341656305812064
20490,117420,-0.22566827158590128,11.673521046018635
20491,176851,-0.03888173021830969,12.083068503588622
20492,169393,-0.062321585269032344,12.03998264144649
20493,122685,-0.2091208276542769,11.717383524759665
20494,170940,-0.05745949680517234,12.049073746708748
20495,220849,0.0994002143407806,12.305239017024672
20496,429136,0.7540284107674191,12.969531494248999
20497,152169,-0.11645514163718024,11.93275359591416
20498,204462,0.04789727726432683,12.228142308999995
20499,0,-0.5947092718615589,0.0
20500,39312,-0.47115502383876334,10.57931053196287
20501,76369,-0.3546880476233397,11.243345227882429
20502,0,-0.5947092718615589,0.0
20503,139629,-0.15586728729768737,11.84675134593624
20504,322483,0.41882716905050793,12.683808801584128
20505,240445,0.1609887634925587,12.390250811092287
20506,186151,-0.009652626977263743,12.134318823266783
20507,402709,0.6709706138479437,12.905971978912653
20508,140521,-0.15306380771800854,11.853119339127893
20509,148871,-0.12682047308760708,11.910842155321063
20510,195655,0.02021763078648902,12.184113294175747
20511,164809,-0.07672870454397371,12.012548574228227
20512,200287,0.0347756099491261,12.207511609724428
20513,78083,-0.3493010924668717,11.265540449282984
20514,234742,0.14306472308571086,12.366246577669578
20515,236541,0.1487188259599734,12.373881060998922
20516,165727,-0.07384350919179304,12.018103169223618
20517,154296,-0.1097701628636636,11.946634595518042
20518,309505,0.37803842691477735,12.642732757025504
20519,193277,0.012743780516896843,12.171884845992931
20520,660000,1.4796141839546053,13.399996629152975
20521,3448,-0.5838725032620828,8.145839612936841
20522,227144,0.11918486002920901,12.333343859058866
20523,35192,-0.4841038308659794,10.46860247817383
